quota_id,date,time,max,sold,reserved,available,last_updated
7,2016-11-28,00:00:00,0,0,0,0,2016-11-29
7,2016-11-28,00:15:00,0,0,0,0,2016-11-29
7,2016-11-28,00:30:00,0,0,0,0,2016-11-29
7,2016-11-28,00:45:00,0,0,0,0,2016-11-29
7,2016-11-28,01:00:00,0,0,0,0,2016-11-29
7,2016-11-28,01:15:00,0,0,0,0,2016-11-29
7,2016-11-28,01:30:00,0,0,0,0,2016-11-29
7,2016-11-28,01:45:00,0,0,0,0,2016-11-29
7,2016-11-28,02:00:00,0,0,0,0,2016-11-29
7,2016-11-28,02:15:00,0,0,0,0,2016-11-29
7,2016-11-28,02:30:00,0,0,0,0,2016-11-29
7,2016-11-28,02:45:00,0,0,0,0,2016-11-29
7,2016-11-28,03:00:00,0,0,0,0,2016-11-29
7,2016-11-28,03:15:00,0,0,0,0,2016-11-29
7,2016-11-28,03:30:00,0,0,0,0,2016-11-29
7,2016-11-28,03:45:00,0,0,0,0,2016-11-29
7,2016-11-28,04:00:00,0,0,0,0,2016-11-29
7,2016-11-28,04:15:00,0,0,0,0,2016-11-29
7,2016-11-28,04:30:00,0,0,0,0,2016-11-29
7,2016-11-28,04:45:00,0,0,0,0,2016-11-29
7,2016-11-28,05:00:00,0,0,0,0,2016-11-29
7,2016-11-28,05:15:00,0,0,0,0,2016-11-29
7,2016-11-28,05:30:00,0,0,0,0,2016-11-29
7,2016-11-28,05:45:00,0,0,0,0,2016-11-29
7,2016-11-28,06:00:00,0,0,0,0,2016-11-29
7,2016-11-28,06:15:00,0,0,0,0,2016-11-29
7,2016-11-28,06:30:00,0,0,0,0,2016-11-29
7,2016-11-28,06:45:00,0,0,0,0,2016-11-29
7,2016-11-28,07:00:00,0,0,0,0,2016-11-29
7,2016-11-28,07:15:00,0,0,0,0,2016-11-29
7,2016-11-28,07:30:00,0,0,0,0,2016-11-29
7,2016-11-28,07:45:00,0,0,0,0,2016-11-29
7,2016-11-28,08:00:00,0,0,0,0,2016-11-29
7,2016-11-28,08:15:00,0,0,0,0,2016-11-29
7,2016-11-28,08:30:00,0,0,0,0,2016-11-29
7,2016-11-28,08:45:00,0,0,0,0,2016-11-29
7,2016-11-28,09:00:00,0,0,0,0,2016-11-29
7,2016-11-28,09:15:00,0,0,0,0,2016-11-29
7,2016-11-28,09:30:00,0,0,0,0,2016-11-29
7,2016-11-28,09:45:00,0,0,0,0,2016-11-29
7,2016-11-28,10:00:00,0,0,0,0,2016-11-29
7,2016-11-28,10:15:00,0,0,0,0,2016-11-29
7,2016-11-28,10:30:00,0,0,0,0,2016-11-29
7,2016-11-28,10:45:00,0,0,0,0,2016-11-29
7,2016-11-28,11:00:00,0,0,0,0,2016-11-29
7,2016-11-28,11:15:00,0,0,0,0,2016-11-29
7,2016-11-28,11:30:00,0,0,0,0,2016-11-29
7,2016-11-28,11:45:00,0,0,0,0,2016-11-29
7,2016-11-28,12:00:00,400,353,0,47,2016-11-29
7,2016-11-28,12:15:00,0,0,0,0,2016-11-29
7,2016-11-28,12:30:00,0,0,0,0,2016-11-29
7,2016-11-28,12:45:00,0,0,0,0,2016-11-29
7,2016-11-28,13:00:00,400,336,0,64,2016-11-29
7,2016-11-28,13:15:00,0,0,0,0,2016-11-29
7,2016-11-28,13:30:00,0,0,0,0,2016-11-29
7,2016-11-28,13:45:00,0,0,0,0,2016-11-29
7,2016-11-28,14:00:00,400,347,0,53,2016-11-29
7,2016-11-28,14:15:00,0,0,0,0,2016-11-29
7,2016-11-28,14:30:00,0,0,0,0,2016-11-29
7,2016-11-28,14:45:00,0,0,0,0,2016-11-29
7,2016-11-28,15:00:00,400,285,0,115,2016-11-29
7,2016-11-28,15:15:00,0,0,0,0,2016-11-29
7,2016-11-28,15:30:00,0,0,0,0,2016-11-29
7,2016-11-28,15:45:00,0,0,0,0,2016-11-29
7,2016-11-28,16:00:00,400,290,0,110,2016-11-29
7,2016-11-28,16:15:00,0,0,0,0,2016-11-29
7,2016-11-28,16:30:00,0,0,0,0,2016-11-29
7,2016-11-28,16:45:00,0,0,0,0,2016-11-29
7,2016-11-28,17:00:00,400,270,0,130,2016-11-29
7,2016-11-28,17:15:00,0,0,0,0,2016-11-29
7,2016-11-28,17:30:00,0,0,0,0,2016-11-29
7,2016-11-28,17:45:00,0,0,0,0,2016-11-29
7,2016-11-28,18:00:00,400,279,0,121,2016-11-29
7,2016-11-28,18:15:00,0,0,0,0,2016-11-29
7,2016-11-28,18:30:00,0,0,0,0,2016-11-29
7,2016-11-28,18:45:00,0,0,0,0,2016-11-29
7,2016-11-28,19:00:00,400,277,0,123,2016-11-29
7,2016-11-28,19:15:00,0,0,0,0,2016-11-29
7,2016-11-28,19:30:00,0,0,0,0,2016-11-29
7,2016-11-28,19:45:00,0,0,0,0,2016-11-29
7,2016-11-28,20:00:00,400,129,0,271,2016-11-29
7,2016-11-28,20:15:00,0,0,0,0,2016-11-29
7,2016-11-28,20:30:00,0,0,0,0,2016-11-29
7,2016-11-28,20:45:00,0,0,0,0,2016-11-29
7,2016-11-28,21:00:00,0,0,0,0,2016-11-29
7,2016-11-28,21:15:00,0,0,0,0,2016-11-29
7,2016-11-28,21:30:00,0,0,0,0,2016-11-29
7,2016-11-28,21:45:00,0,0,0,0,2016-11-29
7,2016-11-28,22:00:00,0,0,0,0,2016-11-29
7,2016-11-28,22:15:00,0,0,0,0,2016-11-29
7,2016-11-28,22:30:00,0,0,0,0,2016-11-29
7,2016-11-28,22:45:00,0,0,0,0,2016-11-29
7,2016-11-28,23:00:00,0,0,0,0,2016-11-29
7,2016-11-28,23:15:00,0,0,0,0,2016-11-29
7,2016-11-28,23:30:00,0,0,0,0,2016-11-29
7,2016-11-28,23:45:00,0,0,0,0,2016-11-29
7,2016-11-29,00:00:00,0,0,0,0,2016-11-29
7,2016-11-29,00:15:00,0,0,0,0,2016-11-29
7,2016-11-29,00:30:00,0,0,0,0,2016-11-29
7,2016-11-29,00:45:00,0,0,0,0,2016-11-29
7,2016-11-29,01:00:00,0,0,0,0,2016-11-29
7,2016-11-29,01:15:00,0,0,0,0,2016-11-29
7,2016-11-29,01:30:00,0,0,0,0,2016-11-29
7,2016-11-29,01:45:00,0,0,0,0,2016-11-29
7,2016-11-29,02:00:00,0,0,0,0,2016-11-29
7,2016-11-29,02:15:00,0,0,0,0,2016-11-29
7,2016-11-29,02:30:00,0,0,0,0,2016-11-29
7,2016-11-29,02:45:00,0,0,0,0,2016-11-29
7,2016-11-29,03:00:00,0,0,0,0,2016-11-29
7,2016-11-29,03:15:00,0,0,0,0,2016-11-29
7,2016-11-29,03:30:00,0,0,0,0,2016-11-29
7,2016-11-29,03:45:00,0,0,0,0,2016-11-29
7,2016-11-29,04:00:00,0,0,0,0,2016-11-29
7,2016-11-29,04:15:00,0,0,0,0,2016-11-29
7,2016-11-29,04:30:00,0,0,0,0,2016-11-29
7,2016-11-29,04:45:00,0,0,0,0,2016-11-29
7,2016-11-29,05:00:00,0,0,0,0,2016-11-29
7,2016-11-29,05:15:00,0,0,0,0,2016-11-29
7,2016-11-29,05:30:00,0,0,0,0,2016-11-29
7,2016-11-29,05:45:00,0,0,0,0,2016-11-29
7,2016-11-29,06:00:00,0,0,0,0,2016-11-29
7,2016-11-29,06:15:00,0,0,0,0,2016-11-29
7,2016-11-29,06:30:00,0,0,0,0,2016-11-29
7,2016-11-29,06:45:00,0,0,0,0,2016-11-29
7,2016-11-29,07:00:00,0,0,0,0,2016-11-29
7,2016-11-29,07:15:00,0,0,0,0,2016-11-29
7,2016-11-29,07:30:00,0,0,0,0,2016-11-29
7,2016-11-29,07:45:00,0,0,0,0,2016-11-29
7,2016-11-29,08:00:00,0,0,0,0,2016-11-29
7,2016-11-29,08:15:00,0,0,0,0,2016-11-29
7,2016-11-29,08:30:00,0,0,0,0,2016-11-29
7,2016-11-29,08:45:00,0,0,0,0,2016-11-29
7,2016-11-29,09:00:00,0,0,0,0,2016-11-29
7,2016-11-29,09:15:00,0,0,0,0,2016-11-29
7,2016-11-29,09:30:00,0,0,0,0,2016-11-29
7,2016-11-29,09:45:00,0,0,0,0,2016-11-29
7,2016-11-29,10:00:00,0,0,0,0,2016-11-29
7,2016-11-29,10:15:00,0,0,0,0,2016-11-29
7,2016-11-29,10:30:00,0,0,0,0,2016-11-29
7,2016-11-29,10:45:00,0,0,0,0,2016-11-29
7,2016-11-29,11:00:00,0,0,0,0,2016-11-29
7,2016-11-29,11:15:00,0,0,0,0,2016-11-29
7,2016-11-29,11:30:00,0,0,0,0,2016-11-29
7,2016-11-29,11:45:00,0,0,0,0,2016-11-29
7,2016-11-29,12:00:00,0,0,0,0,2016-11-29
7,2016-11-29,12:15:00,0,0,0,0,2016-11-29
7,2016-11-29,12:30:00,0,0,0,0,2016-11-29
7,2016-11-29,12:45:00,0,0,0,0,2016-11-29
7,2016-11-29,13:00:00,0,0,0,0,2016-11-29
7,2016-11-29,13:15:00,0,0,0,0,2016-11-29
7,2016-11-29,13:30:00,0,0,0,0,2016-11-29
7,2016-11-29,13:45:00,0,0,0,0,2016-11-29
7,2016-11-29,14:00:00,0,0,0,0,2016-11-29
7,2016-11-29,14:15:00,0,0,0,0,2016-11-29
7,2016-11-29,14:30:00,0,0,0,0,2016-11-29
7,2016-11-29,14:45:00,0,0,0,0,2016-11-29
7,2016-11-29,15:00:00,0,0,0,0,2016-11-29
7,2016-11-29,15:15:00,0,0,0,0,2016-11-29
7,2016-11-29,15:30:00,0,0,0,0,2016-11-29
7,2016-11-29,15:45:00,0,0,0,0,2016-11-29
7,2016-11-29,16:00:00,0,0,0,0,2016-11-29
7,2016-11-29,16:15:00,0,0,0,0,2016-11-29
7,2016-11-29,16:30:00,0,0,0,0,2016-11-29
7,2016-11-29,16:45:00,0,0,0,0,2016-11-29
7,2016-11-29,17:00:00,0,0,0,0,2016-11-29
7,2016-11-29,17:15:00,0,0,0,0,2016-11-29
7,2016-11-29,17:30:00,0,0,0,0,2016-11-29
7,2016-11-29,17:45:00,0,0,0,0,2016-11-29
7,2016-11-29,18:00:00,0,0,0,0,2016-11-29
7,2016-11-29,18:15:00,0,0,0,0,2016-11-29
7,2016-11-29,18:30:00,0,0,0,0,2016-11-29
7,2016-11-29,18:45:00,0,0,0,0,2016-11-29
7,2016-11-29,19:00:00,0,0,0,0,2016-11-29
7,2016-11-29,19:15:00,0,0,0,0,2016-11-29
